Source,29774933,31209800,45843783,82724710,115044590,213969309,214413743,262230432,316989623,353786894,507672047,516464106,537951506,971608718
29774933,1.0,0.28426762180748055,0.2842676218074805,0.28426762180748055,0.7006490497453707,0.28426762180748055,0.025949964805384085,0.25125945381480297,0.4403855060505443,-0.02594996480538414,0.15151515151515152,-0.10050378152592118,-0.17407765595569785,0.05504818825631805
31209800,0.28426762180748055,0.9999999999999998,-0.16666666666666663,0.41666666666666663,0.5477225575051661,-0.16666666666666663,0.30429030972509225,-0.35355339059327373,0.6454972243679027,0.12171612389003689,-0.21320071635561041,0.05892556509887892,-0.408248290463863,0.19364916731037085
45843783,0.2842676218074805,-0.16666666666666663,0.9999999999999999,-0.16666666666666663,0.5477225575051661,0.4166666666666666,-0.12171612389003689,0.4714045207910316,0.19364916731037082,0.12171612389003687,0.2842676218074805,0.05892556509887897,-1.3877787807814457e-17,0.19364916731037082
82724710,0.28426762180748055,0.41666666666666663,-0.16666666666666663,0.9999999999999999,0.12171612389003689,-0.16666666666666663,0.3042903097250923,-0.35355339059327373,0.1936491673103708,-0.3042903097250923,-0.21320071635561041,-0.35355339059327373,-0.408248290463863,0.6454972243679028
115044590,0.7006490497453707,0.5477225575051661,0.5477225575051661,0.12171612389003689,1.0,0.12171612389003687,0.2444444444444444,0.2581988897471611,0.8485281374238569,0.06666666666666665,-0.025949964805384113,-0.043033148291193535,-0.447213595499958,0.18856180831641267
213969309,0.28426762180748055,-0.16666666666666663,0.4166666666666666,-0.16666666666666663,0.12171612389003687,0.9999999999999998,-0.5477225575051661,0.058925565098878974,-0.2581988897471611,0.12171612389003689,0.7817359599705715,0.47140452079103157,0.40824829046386296,-0.2581988897471611
214413743,0.025949964805384085,0.30429030972509225,-0.12171612389003689,0.3042903097250923,0.2444444444444444,-0.5477225575051661,1.0,-0.2581988897471611,0.4714045207910317,-0.06666666666666665,-0.7006490497453706,-0.2581988897471611,-0.7453559924999299,0.4714045207910317
262230432,0.25125945381480297,-0.35355339059327373,0.4714045207910316,-0.35355339059327373,0.2581988897471611,0.058925565098878974,-0.2581988897471611,1.0,0.09128709291752765,0.2581988897471611,-0.10050378152592121,0.12500000000000003,0.28867513459481287,-0.22821773229381923
316989623,0.4403855060505443,0.6454972243679027,0.19364916731037082,0.1936491673103708,0.8485281374238569,-0.2581988897471611,0.4714045207910317,0.09128709291752765,1.0,-0.1414213562373095,-0.3302891295379082,-0.22821773229381923,-0.6324555320336759,0.3
353786894,-0.02594996480538414,0.12171612389003689,0.12171612389003687,-0.3042903097250923,0.06666666666666665,0.12171612389003689,-0.06666666666666665,0.2581988897471611,-0.1414213562373095,0.9999999999999999,-0.025949964805384085,0.5594309277855157,0.4472135954999579,-0.4714045207910317
507672047,0.15151515151515152,-0.21320071635561041,0.2842676218074805,-0.21320071635561041,-0.025949964805384113,0.7817359599705715,-0.7006490497453706,-0.10050378152592121,-0.3302891295379082,-0.025949964805384085,1.0,0.25125945381480297,0.5222329678670936,-0.3302891295379081
516464106,-0.10050378152592118,0.05892556509887892,0.05892556509887897,-0.35355339059327373,-0.043033148291193535,0.47140452079103157,-0.2581988897471611,0.12500000000000003,-0.22821773229381923,0.5594309277855157,0.25125945381480297,1.0,0.28867513459481287,-0.5477225575051661
537951506,-0.17407765595569785,-0.408248290463863,-1.3877787807814457e-17,-0.408248290463863,-0.447213595499958,0.40824829046386296,-0.7453559924999299,0.28867513459481287,-0.6324555320336759,0.4472135954999579,0.5222329678670936,0.28867513459481287,1.0,-0.6324555320336759
971608718,0.05504818825631805,0.19364916731037085,0.19364916731037082,0.6454972243679028,0.18856180831641267,-0.2581988897471611,0.4714045207910317,-0.22821773229381923,0.3,-0.4714045207910317,-0.3302891295379081,-0.5477225575051661,-0.6324555320336759,1.0
